id,nnzA,myErr,umfErr,logratio,myElaps,umfElaps,ratio,mynnz,umfnnz,ratio,myflop,umfflop,ratio
2669,36789,1.41009e-05,2.13742e-14,20.3073,0.239508,0.079809,3.00101,1.71892e+06,243645,7.05501,1.12032e+09,1.36405e+07,82.1323,Fail
1866,36879,9.15245e-06,6.10623e-16,23.4306,0.304313,0.031516,9.65583,3.97108e+06,38932,102,6.67823e+07,139333,479.3,Pass
2728,37147,6.05139e-05,1.132e-14,22.3996,1.19581,0.049718,24.0519,4.14571e+06,160825,25.7778,4.31717e+09,5.6369e+06,765.877,Fail
735,15914,9.91931e-06,8.33429e-14,18.5948,0.0219445,0.010066,2.18006,56466,40817,1.38339,2.0844e+06,1.11423e+06,1.87072,Pass
2727,37339,5.77968e-05,1.73532e-14,21.9264,0.813427,0.05593,14.5437,3.6766e+06,167773,21.9141,3.06515e+09,6.50266e+06,471.368,Fail
1206,37465,1.09775e-05,4.38582e-16,23.9433,0.042168,0.032361,1.30305,368976,226395,1.62979,2.48456e+07,1.05888e+07,2.3464,Fail
2671,37680,1.48884e-05,1.74112e-14,20.5667,0.266543,0.082163,3.24408,1.69697e+06,247646,6.85242,1.04886e+09,1.41903e+07,73.914,Fail
2278,405,4.69156e-15,3.83374e-16,2.50451,0.000705451,0.00075,0.940601,1083,542,1.99815,5848,980,5.96735,Pass
2729,37891,5.78197e-05,1.09919e-14,22.3834,0.893183,0.047997,18.6091,4.56033e+06,164193,27.7742,4.93112e+09,5.69858e+06,865.324,Fail
2672,38136,1.72444e-05,3.28547e-14,20.0787,0.271629,0.056296,4.82501,1.81102e+06,242269,7.47525,1.19274e+09,1.32371e+07,90.1064,Fail
568,27491,1.24013e-05,4.33853e-14,19.4709,0.0756436,0.051737,1.46208,486114,122832,3.95755,1.14448e+08,6.88843e+06,16.6146,Fail
363,39208,1.41173e-05,2.13459e-14,20.3098,0.039146,0.024238,1.61507,342321,142578,2.40094,4.86063e+07,1.0032e+07,4.8451,Fail
2733,39669,1.40177e-05,7.11958e-15,21.4007,0.837499,0.060485,13.8464,3.54378e+06,192038,18.4536,3.26748e+09,9.35341e+06,349.336,Fail
2681,39961,8.80924e-06,7.58153e-15,20.8734,0.123429,0.071063,1.7369,1.11068e+06,197086,5.63551,2.32108e+08,7.9952e+06,29.0309,Pass
2683,40051,1.10868e-05,2.58859e-15,22.1779,0.136848,0.079184,1.72823,1.35756e+06,179746,7.55267,3.03564e+08,5.60348e+06,54.1742,Fail
2682,40077,1.03284e-05,3.33089e-15,21.8549,0.13307,0.127686,1.04217,1.28094e+06,185430,6.90793,2.74218e+08,6.26141e+06,43.795,Fail
424,37200,7.81007e-06,2.0134e-14,19.7763,0.0226336,0.031429,0.72015,166767,106433,1.56687,1.46918e+07,7.5134e+06,1.95541,Pass
866,40965,1.04608e-11,1.40621e-12,2.00674,0.053163,0.102757,0.517366,322639,466503,0.691612,1.9604e+07,3.72095e+07,0.526855,Pass
2351,36909,2.77928e-05,2.13787e-14,20.9856,0.0248535,0.035505,0.7,80741,62412,1.29368,1.10328e+06,511845,2.1555,Fail
312,41746,8.08519e-06,1.58398e-13,17.7482,0.106312,0.078534,1.35371,920215,437746,2.10217,1.63403e+08,4.4664e+07,3.65849,Pass
2684,41937,9.26151e-06,1.46275e-14,20.2662,0.150195,0.112284,1.33763,1.38495e+06,200182,6.91847,3.23724e+08,7.71571e+06,41.9564,Pass
825,41814,1.55903e-05,6.03567e-15,21.6722,0.0516777,0.049204,1.05027,478427,276641,1.72941,5.94378e+07,2.23523e+07,2.65914,Fail
1404,41952,8.97626e-06,5.3444e-14,18.9392,0.0393557,0.03427,1.1484,81910,63162,1.29682,4.37797e+06,782458,5.59515,Pass
923,42576,9.11113e-06,7.54601e-13,16.3066,0.0589855,0.052998,1.11298,620944,292160,2.12536,7.32727e+07,1.95475e+07,3.74845,Pass
1185,30003,1.93579e-12,3.286e-14,4.07602,0.034676,0.023068,1.50321,119736,35182,3.40333,3.92243e+07,182378,215.071,Pass
2686,43295,1.10012e-05,2.74161e-15,22.1127,0.118285,0.088558,1.33568,1.47284e+06,212905,6.91782,3.47005e+08,7.49767e+06,46.2818,Fail
2687,43375,1.12138e-05,1.41643e-14,20.4897,0.178773,0.136365,1.31099,1.46222e+06,214508,6.81663,3.79355e+08,7.57978e+06,50.0483,Fail
420,42760,1.37728e-05,1.36201e-13,18.4318,0.0285729,0.016792,1.70158,231391,113605,2.0368,1.76313e+07,4.78088e+06,3.68789,Fail
1548,43731,0.000124109,9.63245e-12,16.3715,0.113434,0.038628,2.93657,859140,93820,9.15732,2.40293e+08,2.20276e+06,109.087,Fail
2685,43991,1.17523e-05,5.02756e-15,21.5724,0.153407,0.099338,1.54429,1.41158e+06,223633,6.31202,3.30464e+08,8.86017e+06,37.2977,Fail
2688,44003,1.09659e-05,1.53854e-14,20.3846,0.13098,0.088812,1.4748,1.43661e+06,215107,6.6786,3.54856e+08,7.3512e+06,48.2718,Fail
918,41767,9.39313e-06,2.11562e-12,15.3061,0.103118,0.093972,1.09733,759325,489014,1.55277,6.54267e+07,2.96174e+07,2.20906,Pass
2352,39438,4.75167e-05,4.64963e-12,16.1398,0.0290477,0.038322,0.75799,80598,63624,1.26679,997749,427840,2.33206,Fail
2697,42465,0.000116222,2.68128e-14,22.1899,0.223761,0.177281,1.26218,1.3765e+06,516141,2.66691,4.34742e+08,3.39872e+07,12.7913,Fail
2348,34921,1.63584e-05,3.36854e-11,13.0932,0.0260069,0.029563,0.879711,76555,60902,1.25702,987787,514656,1.91932,Fail
1427,9,1e-06,2.22045e-16,22.2281,7.4245e-05,0.000299,0.248311,12,10,1.2,11,9,1.22222,Pass
547,41057,2.72627e-05,4.45284e-13,17.9301,0.0865269,0.123504,0.7006,828080,683876,1.21086,1.86082e+08,1.40324e+08,1.3261,Fail
1891,43620,4.98758e-05,2.29308e-13,19.1977,0.246571,0.304042,0.810977,2.05961e+06,1.47117e+06,1.39998,7.18504e+08,4.07162e+08,1.76466,Fail
865,46187,1.37124e-10,3.99205e-13,5.83916,0.0690255,0.127984,0.539329,442568,500359,0.884501,3.97971e+07,3.3207e+07,1.19845,Pass
466,1896,3.12711e-06,3.33067e-16,22.9628,0.00288142,0.001908,1.51018,15295,3166,4.83102,675616,15540,43.4759,Pass
1190,46560,3.79362e-16,1.33357e-17,3.34805,0.0722772,0.559475,0.129188,37563,47182,0.79613,2.42455e+07,3.7895e+08,0.0639807,Pass
372,34024,2.12512e-05,7.58443e-14,19.451,0.0266174,0.032034,0.830911,68498,52263,1.31064,533270,215743,2.47178,Fail
2340,37272,1.16115e-05,4.60135e-15,21.6489,0.029052,0.029083,0.998934,80025,59294,1.34963,1.02903e+06,419763,2.45146,Fail
421,47901,1.17316e-05,1.05828e-14,20.8263,0.0362815,0.024389,1.48762,286605,156797,1.82787,1.89257e+07,6.10495e+06,3.10005,Fail
2346,35566,1.16115e-05,6.76629e-15,21.2633,0.025489,0.026606,0.958017,76610,56778,1.34929,978125,403523,2.42396,Fail
2341,37380,1.16115e-05,5.74897e-15,21.4262,0.0269484,0.039039,0.690294,80321,59441,1.35127,1.03957e+06,420253,2.47367,Fail
1197,2446,1.17062e-05,1.33313e-15,22.8959,0.00371696,0.002329,1.59595,3311,2654,1.24755,8591,4803,1.78867,Fail
2353,42120,8.87577e-05,1.40169e-14,22.5689,0.0353296,0.037928,0.931491,88445,68808,1.28539,1.04601e+06,490010,2.13467,Fail
1250,45083,2.18159e-06,8.14854e-13,14.8003,0.124343,0.104546,1.18936,944206,623667,1.51396,1.76274e+08,8.06691e+07,2.18515,Pass
437,48340,1.77792e-05,1.31083e-13,18.7255,0.0343497,0.033006,1.04071,265748,135623,1.95946,1.95009e+07,5.82079e+06,3.35022,Fail
1544,49635,5.12242e-05,3.23389e-14,21.1832,0.135101,0.04135,3.26726,1.0207e+06,239457,4.26254,3.86841e+08,2.66084e+07,14.5383,Fail
1612,49699,8.98071e-06,4.35521e-15,21.447,0.0807199,0.070609,1.1432,706581,399242,1.76981,6.11687e+07,2.31155e+07,2.64622,Pass
2564,51400,1.41967e-06,4.18383e-12,12.7347,0.0368679,0.029117,1.2662,182905,122524,1.49281,3.00726e+06,1.47736e+06,2.03556,Pass
2104,51480,1.83992e-10,3.49912e-12,3.96238,4.31335,2.90072,1.48699,1.50316e+07,1.62873e+07,0.922906,3.33023e+10,3.70523e+10,0.898791,Pass
2698,50488,0.00024292,1.14534e-13,21.4751,0.38144,0.141821,2.68959,2.45561e+06,421552,5.82517,8.58691e+08,2.69911e+07,31.8138,Fail
902,42204,0.00015678,3.57979e-14,22.2002,0.169147,0.193222,0.875402,961058,454125,2.11629,2.3753e+08,7.3888e+07,3.21473,Fail
432,33656,7.4388e-06,5.8993e-13,16.35,0.0315803,0.019129,1.65091,256450,126029,2.03485,1.95004e+07,4.77955e+06,4.07996,Pass
1243,53486,7.15978e-06,4.86404e-13,16.5047,0.085153,0.117672,0.723647,797085,595996,1.3374,1.07016e+08,6.0634e+07,1.76496,Pass
2245,95,3.05567e-06,2.498e-16,23.2274,0.000267096,0.000483,0.552994,154,128,1.20312,652,451,1.44568,Pass
1551,54471,0.00036598,8.19367e-14,22.2199,1.29011,0.064514,19.9974,4.15976e+06,71449,58.22,4.75841e+09,686071,6935.75,Fail
438,30274,1.62231e-05,3.65698e-16,24.5157,0.0249332,0.011105,2.24522,165349,64276,2.57248,1.32925e+07,2.49099e+06,5.33626,Fail
2818,51886,2.49857e-06,4.76381e-14,17.7754,0.040781,0.022354,1.82433,359003,139486,2.57376,3.50189e+07,6.33182e+06,5.53062,Pass
1552,56123,0.000176714,3.19277e-13,20.1317,0.488108,0.04855,10.0537,2.2931e+06,103039,22.2547,1.11798e+09,2.0266e+06,551.651,Fail
77,56126,1.2213e-05,9.10041e-16,23.32,0.0250502,0.012527,1.9997,159805,110274,1.44916,1.03915e+07,5.18735e+06,2.00325,Fail
580,50523,2.8218e-05,3.00248e-12,16.056,0.236784,0.304482,0.777662,1.70838e+06,1.4393e+06,1.18695,6.10199e+08,6.058e+08,1.00726,Fail
454,22317,8.77087e-06,3.77007e-15,21.5676,0.0297186,0.024115,1.23237,93477,70440,1.32704,1.93335e+06,1.05412e+06,1.83409,Pass
840,53668,9.62968e-06,2.99419e-15,21.8914,0.0228014,0.017346,1.3145,170697,108941,1.56688,4.84167e+06,2.01026e+06,2.40848,Pass
2425,57162,9.21666e-10,8.26779e-12,4.71382,0.145432,0.160481,0.906226,962837,675643,1.42507,1.14735e+08,6.04131e+07,1.89917,Pass
2424,57978,1.39806e-10,1.34899e-12,4.6409,0.120224,0.114017,1.05444,1.0058e+06,679670,1.47983,1.14182e+08,4.96546e+07,2.29953,Pass
465,26647,8.47849e-05,7.59375e-15,23.1361,0.0281451,0.015822,1.77886,63693,48537,1.31226,1.54245e+06,1.00016e+06,1.54221,Fail
2415,60086,3.3873e-11,3.74145e-13,4.50573,0.130324,0.147088,0.886027,687276,475197,1.4463,8.63844e+07,4.34697e+07,1.98723,Pass
2414,60760,4.54291e-11,8.12237e-13,4.02412,0.130282,0.157705,0.826112,1.10603e+06,602160,1.83677,1.34509e+08,5.72463e+07,2.34965,Pass
1245,61046,4.16793e-07,1.71271e-12,12.4023,0.22937,0.358267,0.640221,2.27101e+06,2.14472e+06,1.05888,5.56917e+08,5.71424e+08,0.974613,Pass
1868,61166,6.92208e-06,4.97042e-16,23.3571,0.184967,0.053448,3.46069,1.96718e+06,124484,15.8027,6.48027e+08,3.75447e+06,172.601,Pass
756,50904,1.39631e-12,8.71503e-14,2.77395,0.0694748,0.064998,1.06888,221310,136955,1.61593,8.91156e+06,2.71891e+06,3.27763,Pass
841,59546,8.56637e-06,2.26812e-15,22.0522,0.0228382,0.018549,1.23124,193426,127716,1.5145,8.24989e+06,3.66431e+06,2.25141,Pass
2354,54517,3.40686e-05,2.56049e-11,14.1011,0.0353794,0.047085,0.751394,114987,89382,1.28647,1.48892e+06,681116,2.186,Fail
1554,62891,9.00041e-05,3.26928e-14,21.736,0.241447,0.080608,2.99532,1.51182e+06,282066,5.35983,5.58294e+08,2.16448e+07,25.7935,Fail
2850,63024,8.65135e-06,2.96675e-14,19.4909,0.0276313,0.024132,1.14501,263193,86357,3.04773,6.33338e+07,5.49234e+06,11.5313,Pass
919,60487,1.0565e-05,7.62527e-14,18.7468,0.133137,0.142018,0.937466,1.2797e+06,915157,1.39834,1.34583e+08,6.96263e+07,1.93294,Fail
453,54254,5.60779e-06,1.56818e-15,21.9975,0.0579365,0.06174,0.938395,239789,160962,1.48972,5.16816e+06,2.17867e+06,2.37217,Pass
1191,63420,5.16107e-16,7.18691e-17,1.97147,0.102399,0.550138,0.186133,51424,65736,0.782281,4.52098e+07,3.94703e+08,0.114541,Pass
1553,64333,0.000341972,2.81029e-14,23.2221,0.174475,0.051493,3.38832,1.31227e+06,154535,8.49176,3.42981e+08,4.26519e+06,80.4139,Fail
1549,65693,0.00131387,3.06366e-13,22.1792,1.20188,0.04364,27.5408,5.4645e+06,79210,68.9875,7.67296e+09,1.19894e+06,6399.77,Fail
1555,65941,0.000239165,5.9426e-14,22.1157,0.349654,0.074376,4.70117,2.23298e+06,159337,14.0142,8.92147e+08,9.01343e+06,98.9798,Fail
377,66528,6.95871e-06,2.69303e-16,23.9752,0.0395248,0.040766,0.969553,326469,293958,1.1106,1.80754e+07,1.68765e+07,1.07104,Pass
412,65875,1.78896e-05,1.4521e-13,18.6293,0.0926538,0.069986,1.32389,956476,564699,1.69378,1.83541e+08,5.96292e+07,3.07804,Fail
1432,67391,7.4242e-06,3.98751e-16,23.6474,0.10913,0.076919,1.41877,1.01541e+06,580843,1.74816,9.85072e+07,3.82861e+07,2.57293,Pass
1212,53479,2.64663e-05,9.3643e-17,26.3674,0.0369153,0.031728,1.16349,82419,67127,1.22781,394075,209747,1.87881,Fail
433,65940,5.75201e-06,2.94504e-16,23.6953,0.0358691,0.066961,0.535672,440708,190930,2.30822,5.80055e+07,1.34297e+07,4.3192,Pass
1622,68019,2.73488e-05,2.50572e-11,13.903,0.0279611,0.039165,0.713931,140998,135697,1.03906,2.81222e+06,2.79787e+06,1.00513,Fail
417,67830,1.02784e-05,8.42747e-14,18.6192,0.0511488,0.051798,0.987467,468467,266593,1.75724,5.12996e+07,1.80644e+07,2.83982,Fail
2430,71192,1.42815e-12,2.23952e-14,4.15529,0.138337,0.096811,1.42894,383940,283041,1.35648,7.91422e+07,4.82454e+07,1.64041,Pass
2197,71760,9.41331e-11,7.9554e-13,4.77344,1.07763,0.881402,1.22263,5.4206e+06,4.65627e+06,1.16415,8.03042e+09,5.58194e+09,1.43864,Pass
414,47754,1.08632e-05,9.54791e-16,23.1549,0.0489517,0.036754,1.33187,430382,237664,1.81088,4.39202e+07,1.48381e+07,2.95996,Fail
2279,284,4.112e-06,3.64394e-17,25.4493,0.000446327,0.000765,0.583434,841,340,2.47353,7515,519,14.4798,Pass
1242,73963,1.03851e-05,3.4574e-13,17.218,1.10852,1.67639,0.661253,7.30874e+06,8.49294e+06,0.860567,5.52121e+09,8.3687e+09,0.659745,Fail
1556,74676,0.000147928,3.73016e-13,19.7984,0.345502,0.135192,2.55564,2.13313e+06,313105,6.81284,1.27538e+09,3.84555e+07,33.1652,Fail
2699,69984,0.000212246,7.17995e-14,21.8071,4.17692,0.207042,20.1743,8.46074e+06,545004,15.5242,1.15245e+10,2.54612e+07,452.629,Fail
389,71278,4.82542e-06,7.38378e-14,17.9953,0.0565789,0.036692,1.542,521963,215055,2.42711,5.44387e+07,1.13888e+07,4.78003,Pass
1557,77689,0.000151698,4.02237e-14,22.0507,0.309474,0.062058,4.98685,2.65104e+06,195342,13.5713,1.33723e+09,5.84525e+06,228.772,Fail
425,77031,1.38206e-05,8.85015e-14,18.8664,0.0542587,0.037822,1.43458,446102,229694,1.94216,3.76229e+07,1.17125e+07,3.21221,Fail
1550,78571,0.000113876,2.11953e-13,20.102,0.153501,0.064963,2.3629,1.40131e+06,221373,6.33007,5.6285e+08,1.4321e+07,39.3024,Fail
410,79077,1.07959e-05,6.02955e-13,16.7006,0.0912091,0.069663,1.30929,949583,408800,2.32285,1.31267e+08,2.34122e+07,5.60678,Fail
2707,80645,7.61321e-06,7.47985e-14,18.4384,9.5629,0.058566,163.284,1.24023e+07,268536,46.1847,1.9164e+10,6.15167e+06,3115.25,Pass
2700,75464,0.000251564,5.22624e-14,22.2947,5.17672,0.372031,13.9148,1.14779e+07,1.41558e+06,8.10826,1.95789e+10,1.73368e+08,112.933,Fail
1559,81501,0.000334615,4.62102e-14,22.703,0.556734,0.060008,9.27766,3.02366e+06,118681,25.4772,1.35002e+09,1.54079e+06,876.186,Fail
2701,77101,0.000348369,1.61278e-13,21.4934,5.8209,0.180681,32.2164,1.53209e+07,542790,28.2262,2.47503e+10,2.11305e+07,1171.3,Fail
736,75236,3.56437e-05,5.7605e-14,20.2432,0.119619,0.051265,2.33335,323517,240516,1.3451,1.80692e+07,9.31729e+06,1.93932,Fail
570,62515,9.64353e-06,1.55977e-13,17.9398,0.189234,0.161432,1.17222,980655,396149,2.47547,1.99426e+08,4.4046e+07,4.52769,Pass
1192,82880,9.92045e-18,5.11201e-17,-1.63958,0.112238,1.59157,0.0705202,67837,84229,0.805388,7.94645e+07,1.48032e+09,0.0536807,Pass
826,83148,1.38489e-05,1.38747e-13,18.4188,0.0968124,0.080905,1.19662,1.17936e+06,618422,1.90704,1.98778e+08,5.99217e+07,3.31729,Fail
2702,79031,0.000377637,1.08313e-13,21.9722,7.08173,0.233352,30.3478,1.42091e+07,758526,18.7325,2.50973e+10,4.03628e+07,621.793,Fail
1563,85000,0.000249309,1.4985e-13,21.2323,0.352879,0.089971,3.92214,2.26968e+06,397894,5.70423,1.14234e+09,4.22487e+07,27.0384,Fail
2703,79713,0.000250666,4.3008e-14,22.486,6.26607,0.27595,22.7073,1.32479e+07,977363,13.5547,2.34691e+10,6.56643e+07,357.409,Fail
2704,80706,0.00048984,1.57349e-13,21.8589,8.14604,0.163891,49.704,1.46772e+07,808201,18.1604,2.61581e+10,3.8239e+07,684.069,Fail
1916,87025,1.78186e-06,4.22154e-16,22.1633,0.11599,0.074232,1.56253,1.1399e+06,612051,1.86243,1.37758e+08,4.28636e+07,3.21387,Pass
1249,81966,2.00703e-06,4.48281e-12,13.0119,0.394236,0.33514,1.17633,2.91688e+06,1.74637e+06,1.67025,1.0362e+09,3.8779e+08,2.67207,Pass
444,84723,1.02448e-05,9.5965e-14,18.4861,0.0863922,0.077711,1.11171,878576,390736,2.24852,1.63794e+08,2.71074e+07,6.04242,Fail
2413,89858,7.05172e-11,6.7021e-12,2.35343,0.217506,0.24694,0.880805,1.35825e+06,948968,1.43129,1.47116e+08,7.14425e+07,2.05922,Pass
224,47823,6.07479e-05,1.64348e-14,22.0306,0.118224,0.025124,4.70562,202327,68429,2.95674,3.89495e+07,4.31297e+06,9.03079,Fail
2693,92703,1.27207e-05,5.35249e-15,21.5889,47.1971,0.073852,639.077,3.51227e+07,224238,156.631,1.01416e+11,2.44088e+06,41549.2,Fail
1380,94026,1.84235e-13,2.75631e-16,6.5049,0.0603279,0.060423,0.998426,81792,70433,1.16127,1.15229e+07,2.53358e+07,0.454808,Pass
423,46443,1.21214e-05,7.43609e-13,16.6067,0.0305975,0.030302,1.00975,303239,174318,1.73957,2.82671e+07,1.21872e+07,2.31941,Fail
839,90251,9.47669e-06,2.39682e-14,19.7954,0.0346246,0.027377,1.26473,309081,196201,1.57533,1.19315e+07,4.98328e+06,2.39431,Pass
461,62238,2.30662e-05,6.06073e-14,19.7572,0.0911433,0.068075,1.33887,334862,222812,1.50289,1.12806e+07,5.26958e+06,2.1407,Fail
288,95053,6.4644e-06,5.33085e-16,23.2187,0.168364,0.126837,1.3274,1.36006e+06,825003,1.64855,1.55982e+08,6.15837e+07,2.53285,Pass
1303,95977,9.64531e-06,1.63996e-15,22.4951,0.0348242,0.035432,0.982846,100475,95977,1.04687,372073,341899,1.08825,Pass
864,97645,3.10565e-05,2.85387e-16,25.413,0.0633407,0.044644,1.4188,478953,213563,2.24268,8.41266e+07,1.67322e+07,5.02781,Fail
2819,92228,2.68864e-06,5.9993e-14,17.6181,0.0828602,0.044695,1.8539,787430,316501,2.48792,1.04376e+08,1.86801e+07,5.58756,Pass
1183,91829,8.17667e-06,6.97373e-16,23.185,0.187779,0.099052,1.89576,1.34048e+06,356165,3.76366,2.99197e+08,2.36717e+07,12.6394,Pass
1376,72991,0.000673926,1.62833e-10,15.2359,0.231567,0.07574,3.05739,273256,107494,2.54206,8.57557e+06,648995,13.2136,Fail
1441,100015,6.65754e-05,4.37611e-16,25.748,0.0388639,0.022981,1.69113,178708,134859,1.32515,8.01416e+06,5.01736e+06,1.59729,Fail
1262,101576,2.45561e-10,5.54767e-12,3.79017,0.188271,0.319489,0.589288,1.09968e+06,1.322e+06,0.831827,1.66664e+08,1.73213e+08,0.962189,Pass
1560,101607,0.000135189,1.27249e-12,18.4812,0.564605,0.224411,2.51594,4.30634e+06,623899,6.9023,3.51012e+09,6.03986e+07,58.1159,Fail
1624,102245,2.07354e-05,4.9844e-11,12.9385,0.0420086,0.042289,0.993369,207946,204031,1.01919,4.10981e+06,4.20603e+06,0.977124,Fail
2565,102863,4.25721e-06,9.0029e-05,-3.05152,0.0823618,0.054217,1.51911,396531,241120,1.64454,7.19083e+06,2.83682e+06,2.53482,Pass
763,103599,2.50355e-14,5.37073e-16,3.84192,0.147055,0.161337,0.911477,234940,200697,1.17062,1.23118e+08,1.49567e+08,0.823159,Pass
365,104756,3.1225e-14,3.00134e-16,4.64475,0.17465,0.324226,0.538667,102175,100687,1.01478,5.39094e+08,7.59397e+08,0.709897,Pass
1193,104940,4.31269e-16,6.90976e-17,1.83121,0.180681,1.84987,0.0976722,85685,108333,0.790941,1.01209e+08,1.82347e+09,0.0555034,Pass
439,58861,1.20806e-05,4.4668e-16,24.0208,0.040429,0.027928,1.44762,366651,140119,2.61671,3.46218e+07,6.52266e+06,5.30792,Fail
867,107362,1.19242e-10,2.1509e-12,4.01526,0.170655,0.428081,0.398651,1.18065e+06,1.98347e+06,0.595246,1.16614e+08,2.40562e+08,0.484757,Pass
1561,110285,0.00031185,7.64603e-14,22.129,0.882875,0.084745,10.418,3.61206e+06,197445,18.294,2.29352e+09,4.23003e+06,542.2,Fail
2569,113343,6.96064e-06,3.40294e-15,21.4389,0.429857,0.338828,1.26866,4.39946e+06,2.32956e+06,1.88854,1.4859e+09,5.56081e+08,2.6721,Pass
582,102043,2.82181e-05,1.89232e-12,16.5177,0.543715,1.12224,0.484493,4.01199e+06,4.97321e+06,0.806721,1.61974e+09,3.66719e+09,0.441683,Fail
549,104754,2.7237e-05,1.51114e-12,16.7072,0.355772,0.545982,0.651619,2.84472e+06,2.65161e+06,1.07283,1.10582e+09,1.24862e+09,0.885634,Fail
428,77363,1.42717e-05,1.81052e-13,18.1828,0.055661,0.06917,0.804699,672476,440997,1.5249,7.29934e+07,3.79791e+07,1.92194,Fail
1426,114962,1.38883e-05,5.43325e-12,14.754,2.603,2.74654,0.947736,1.62309e+07,1.66344e+07,0.975746,1.59256e+10,2.02544e+10,0.786278,Fail
1562,123627,0.000393626,6.07607e-14,22.5917,1.58358,0.14687,10.7822,4.35159e+06,236993,18.3617,1.74187e+09,9.39061e+06,185.491,Fail
543,99108,4.87814e-05,4.44296e-16,25.4219,0.751959,0.11694,6.4303,541176,119233,4.53881,6.38267e+07,1.44676e+06,44.1171,Fail
572,96528,1.11814e-05,2.32471e-13,17.6888,0.33048,0.282276,1.17077,1.6457e+06,692967,2.37487,3.93835e+08,9.32993e+07,4.2212,Fail
1218,128097,4.99802e-06,1.88155e-10,10.1873,0.704437,0.966385,0.72894,7.64752e+06,5.41021e+06,1.41354,3.44019e+09,2.89509e+09,1.18828,Pass
1194,129600,5.96311e-19,8.45136e-17,-4.9539,0.229858,4.57938,0.0501941,106184,132620,0.800664,1.30426e+08,4.45779e+09,0.0292579,Pass
1565,130397,0.000494554,1.01942e-13,22.3025,3.10484,0.157893,19.6642,1.07179e+07,255601,41.9322,1.09076e+10,7.42216e+06,1469.6,Fail
1558,116587,9.96121e-05,2.07091e-13,19.9914,1.23583,0.14363,8.60426,3.97502e+06,415684,9.56259,3.36711e+09,5.32869e+07,63.1882,Fail
2828,133458,1.67557e-05,4.73419e-16,24.2898,0.118691,0.086068,1.37904,572797,268368,2.13437,2.44178e+07,4.4938e+06,5.43367,Fail
819,1,2.1778e-06,0,Inf,5.26831e-05,0.000405,0.130082,2,1,2,0,0,NaN,Pass
395,131268,4.8258e-06,4.45423e-14,18.5008,0.124573,0.065943,1.8891,1.2172e+06,474764,2.5638,1.81611e+08,3.05571e+07,5.94334,Pass
1443,139233,4.90971e-06,5.43952e-16,22.9234,0.210623,0.150486,1.39962,1.86386e+06,642171,2.90243,1.73133e+08,2.74732e+07,6.30189,Pass
1247,140034,3.42974e-09,1.06562e-09,1.16893,0.215991,0.29056,0.743361,2.77833e+06,1.91333e+06,1.45209,5.43914e+08,2.91493e+08,1.86596,Pass
901,82497,4.59888e-05,3.65136e-14,20.954,0.176087,0.142943,1.23187,1.00635e+06,597431,1.68446,2.07002e+08,7.06204e+07,2.93119,Fail
2214,147971,8.76099e-06,1.14526e-13,18.1528,23.4817,0.617635,38.0187,4.21917e+07,6.41934e+06,6.57259,1.49748e+11,1.73887e+08,861.183,Pass
2694,149532,5.43314e+10,7.66938e-15,57.2199,114.578,0.19477,588.273,6.39361e+07,467026,136.9,2.49375e+11,8.16714e+06,30534,Fail
1272,149658,2.78791e-10,5.00193e-11,1.71805,4.19782,3.72396,1.12725,2.19705e+07,7.88462e+06,2.7865,3.68966e+10,5.38292e+09,6.85439,Pass
1295,150009,0.00238117,8.32667e-17,30.9843,13.6001,0.255517,53.2258,4.0825e+07,160009,255.142,1.63019e+08,300005,543.387,Fail
2695,155246,4.7375e-05,2.151e-14,21.5128,133.338,0.184152,724.065,1.17843e+08,473456,248.9,6.53141e+11,7.92127e+06,82454,Fail
738,75236,3.56437e-05,3.10347e-14,20.8617,0.119061,0.054148,2.19881,324260,237430,1.36571,1.77005e+07,8.96812e+06,1.97372,Fail
1568,157036,0.000345631,4.30094e-13,20.5046,0.844437,0.168028,5.02557,5.6301e+06,684627,8.2236,4.44521e+09,9.16832e+07,48.4845,Fail
551,141966,4.1776e-05,3.16871e-12,16.3945,0.53256,0.844413,0.630687,4.05763e+06,4.17879e+06,0.971006,1.88995e+09,2.83011e+09,0.6678,Fail
2537,141478,2.31702e-05,5.81405e-15,22.1059,0.0802323,0.086754,0.924825,318845,246296,1.29456,5.13279e+06,3.52543e+06,1.45593,Fail
455,62900,1.48494e-05,5.59493e-11,12.489,0.0722981,0.071599,1.00976,405274,275331,1.47195,1.70225e+07,7.99219e+06,2.12989,Fail
1874,156446,2.40726e-05,1.80322e-12,16.407,0.107286,0.098776,1.08615,370732,226400,1.63751,6.56866e+06,1.42044e+06,4.62438,Fail
2708,160947,1.2504e-05,1.71892e-14,20.405,11.9639,0.144952,82.537,3.23361e+07,676131,47.8252,1.02556e+11,2.08648e+07,4915.28,Fail
1567,166080,5.90148e-05,3.57417e-13,18.9222,1.667,0.270542,6.16171,8.38652e+06,769287,10.9017,1.15703e+10,1.61634e+08,71.5835,Fail
834,166453,2.01325e-05,2.83218e-15,22.6846,1.19036,1.15684,1.02898,1.04104e+07,6.94946e+06,1.49802,4.24069e+09,3.64651e+09,1.16294,Fail
818,1,3.21016e-07,0,Inf,6.50659e-05,0.032017,0.00203223,2,1,2,0,0,NaN,Pass
